	genome_group	genome_hash	count	n_count	Fraction	dataset	Station	Latitude	Longitude	Depth	PE_read_count	genome_name	genome_size
130	MGII	4a9c8747b7c56abf5de9ff52eaeb2c65	57	0.856248212777	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__2498119	2681
131	SAR11_Phage	4c953349c0c841a0f96f34a721b72895	375	0.432839653045	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|460042257|ref|NC_020481.1| Pelagibacter phage HTVC010P, complete genome	34892
132	MGII_virus	954166d7cce519dc8f98283b0288d990	282	0.108698890373	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__155688	104483
133	Euryarchaeota	8f69be0be506a44878a909bff44101b8	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822986|dbj|BBBE01000023.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00023, whole genome shotgun sequence	4341
134	Synechococcus	a31b740c698fca554a560d7180cfd429	777	0.0132205056708	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|148238336|ref|NC_009481.1| Synechococcus WH7803 complete genome sequence	2366980
135	Halovirus	0c292bf3f4cd772946893ad5f449442b	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|509141110|ref|NC_021335.1| Halovirus HRTV-7, complete genome	69048
136	MGII	4e986d9bc778ea6bd2ff7ea2093f14e6	190	0.196669190437	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|663526170|gb|KF901053.1| Uncultured marine group II/III euryarchaeote KM3_74_A11 genomic sequence	38908
137	MGII_virus	466fbeb45467972549dd4cc22276a97e	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2620879_23	93879
138	MGII	182202ca4e5fd4cbf09785232a6b766b	7520	2.98376679944	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__152276	101502
139	Cyanophage	dffc692e00cfa653e11cf72b29b5dd32	705	0.628496666531	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|388483859|ref|NC_006882.2| Prochlorococcus phage P-SSP7, complete genome	45176
140	MGII	3bc58051098f4248f98619506973afa3	51	0.729388920338	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__2314329	2816
141	Euryarchaeota	c8ffc229189268e7a890dbaf55538381	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822976|dbj|BBBE01000033.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00033, whole genome shotgun sequence	1378
142	Cyanophage	376803a97948d742149e460c5f9f1169	1621	0.346090183965	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|966198239|ref|NC_028663.1| Cyanophage P-TIM40, complete genome	188632
143	Prochlorococcus	3ae5e734b7686a101252fcbe401886da	145567	3.37161078341	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|157412338|ref|NC_009840.1| Prochlorococcus marinus_MIT 9215, complete genome	1738790
144	Prochlorococcus	80365997f7308a4df30ca101fe0f3514	974	0.0162707008386	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|33862273|ref|NC_005071.1| Prochlorococcus marinus MIT9313 complete genome	2410873
145	Cyanophage	32bc08f1eb174b2d44ee1b845e9dd161	1157	1.01539948215	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|372217655|ref|NC_016656.1| Cyanophage P-SSP2, complete genome	45890
146	MGII	4997286285315acda0a42f15d7f1b5ea	6728	1.07772460233	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	Eury_MGII_archaea contig__155189	251420
147	MGII	fed8519c6389f29dc5b2b6e1ca6434f0	79	0.772613665372	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__2447543	4118
148	Uncultured_phage	d13407530eec0d174f681d194eac317d	237	0.198384412155	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__155031_phage	48113
149	Euryarchaeota	c466a8eed0ae163dba5ddc3a5b22d482	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822987|dbj|BBBE01000022.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00022, whole genome shotgun sequence	5101
150	Euryarchaeota	d07b9c8628faa09fa7a7a9f7b28a586e	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822983|dbj|BBBE01000026.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00026, whole genome shotgun sequence	2720
151	Euryarchaeota	64f933c865bfe77bb9182ea6541f77bb	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932823008|dbj|BBBE01000001.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00001, whole genome shotgun sequence	465255
152	Cyanophage	d32dc705768ac025e86b4fd11732ce07	86	0.111611853654	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2622821_608 /station=TARA_125 /depth=5 /filter=0.1-0.22	31032
153	MGII	5df967460616a78f13eb1776d779cec8	1748	1.09470741939	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__152245	64308
154	MGII	5d7188a9ed6e7467b685a6a08a944039	11694	2.67146603876	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__152290	176293
155	Crenarchaeota	2ed23a21ef61ff4cb010e129e7614375	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|343459436|gb|CP002838.1| Pyrolobus fumarii 1A, complete genome	1843267
156	MGII	4d33c70765f3be349acb8f68c9d5b9f0	6814	1.09150051134	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__155189	251420
157	Euryarchaeota	15e959cb28794f369241a8acbce07fe1	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822995|dbj|BBBE01000014.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00014, whole genome shotgun sequence	67774
158	Cyanophage	5978f2c6499e3ca590e060b1ad62698f	27264	5.56352280298	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|971760222|ref|NC_028955.1| Prochlorococcus phage P-TIM68, complete genome	197361
159	Uncultured_phage	d51e6446a49434418901bfc92c1b4bf3	301	0.13525977315	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__154829_alpha_phage	89623
160	MGII	7a613c8787ec27a3c0679fee1ccca5d3	494	0.975781678354	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__367655	20389
161	SAR11_Phage	fbb305f5028edd53a339faf7210545a4	4	0.00382793553821	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|460042372|ref|NC_020483.1| Pelagibacter phage HTVC019P, complete genome	42084
162	Euryarchaeota	c63c475535cd2d837431f59c16915ee4	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932823006|dbj|BBBE01000003.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00003, whole genome shotgun sequence	153738
163	Cyanophage	d263f720f0de0cd6f25fca938c1f5ece	4075	0.949307709003	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|418487144|ref|NC_019443.1| Synechococcus phage metaG-MbCM1, complete genome	172879
164	Euryarchaeota	c81b033ad27709a0c24d1638c2b6b297	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822969|dbj|BBBE01000040.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00040, whole genome shotgun sequence	681
165	MGII	26bea47ea11d41e56515006673886ab0	2367	1.19880621098	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__1205646	79519
166	MGII	f26b0f74740a9323ff7cf08be9e60604	6271	3.20100931748	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__157847	78899
167	Euryarchaeota	59ecb0e14c847d4e33ef792120381d65	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822982|dbj|BBBE01000027.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00027, whole genome shotgun sequence	2325
168	MGII	0c7f30d475d2937d9b0d28f0123419ce	1665	0.879823221319	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__1205679	76215
169	Cyanophage	519591b03214e76ed771523659d24068	16	0.0784584630171	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2622694_4896 /station=TARA_122 /depth=115 /filter=0.1-0.22	8213
170	MGII	d59f7f229b022f84c2a3c596fe92b55e	6302	2.71582724275	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__402223	93454
171	MGII	3c571a295dbba22dcf45957159cdc242	1269	0.672615423621	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__1205742	75983
172	Euryarchaeota	a3d19fff4deb7711adc404a497413386	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822991|dbj|BBBE01000018.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00018, whole genome shotgun sequence	22132
173	Cyanophage	6ef844312eb622d1e3efcff2c9a4ae49	57	0.280361682762	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2620273_7202 /station=TARA_042 /depth=80 /filter=0-0.22	8188
174	Cyanophage	cc92fe0361fa718786cfd15f8f5f90fc	47	0.296362041722	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2619791_5652 /station=TARA_025 /depth=50 /filter=0-0.22	6387
175	MGII	3c2ef9c65b0f3424cddb62c38a06058f	2152	0.917074296702	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__152314	94506
176	MGII	f354e982e7da93ed3af2c8f84964cc25	1729	1.48916262275	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__403162	46760
177	Halovirus	87919bb77887eb43a8479f5d181309e2	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|443404569|ref|NC_020158.1| Halovirus HVTV-1, complete genome	102319
178	Euryarchaeota	b71baede37e73a56e86a045b1d63e33d	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822978|dbj|BBBE01000031.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00031, whole genome shotgun sequence	1865
179	MGII	1c662196f135daaaffa12bd2540752ca	242	1.43559254249	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__418747	6789
180	SAR11	37b6dfae2296d915aadef66678c4b4ba	429901	12.4023963631	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|564614004|ref|NZ_AZAL01000001.1| Candidatus Pelagibacter ubique HIMB083 Pelub83DRAFT_scaffold_0.1_C, whole genome shotgun sequence	1395997
181	MGII	a9c3fbec81ba3d304bbda624939496f5	13119	2.50369997741	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__158356	211028
182	MGII	b2357f1ce9bb484731c646c8c84542fb	1445	3.09435373304	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__347528	18807
183	Cyanophage	588d9ff15714092a51ed4f06e0a02090	25583	5.83990249705	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|326782732|ref|NC_015283.1| Prochlorococcus phage P-RSM4, complete genome	176428
184	Cyanophage	42b81963f54377986bd8aac34c4643f4	1531	2.40752214673	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2619686_1031 /station=TARA_018 /depth=60 /filter=0-0.22	25611
185	Cyanophage	5f7bf6ae46a38314ff97f9f67c2439b9	2128	14.5233781476	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2622331_5402 /station=TARA_109 /depth=5 /filter=0-0.22	5901
186	SAR116	602a7c45cb87055f607c5b1bbe7c8b3c	28	0.0116952103207	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	NZ_AFXB01000009.1 SAR116 cluster alpha proteobacterium HIMB100 contig9, whole genome shotgun sequence	96421
187	SAR116	3ab1ff6d028e2f1765b11b18f23b8cae	36	0.00471747154657	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	NZ_AFXB01000001.1 SAR116 cluster alpha proteobacterium HIMB100 contig1, whole genome shotgun sequence	307337
188	SAR116	09234f657cabe917e8cf9dc0aaadd745	4	0.0052444847866	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	NZ_AFXB01000003.1 SAR116 cluster alpha proteobacterium HIMB100 contig3, whole genome shotgun sequence	30717
189	SAR116	6b845873e123dcf4ccf8c652576d09b1	21	0.00592629794302	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	NZ_AFXB01000008.1 SAR116 cluster alpha proteobacterium HIMB100 contig8, whole genome shotgun sequence	142711
190	Halovirus	77051e9d9c4b9c92befb4f7520ed6bad	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|509140683|ref|NC_021330.1| Halovirus HCTV-1, complete genome	103257
191	MGII	a299987148f42490acf66b4e710c8c6a	2519	2.83386337551	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__389883	35799
192	Cyanophage	015516e39eb83e97f499e8e20f5bda1e	1435	0.329810954513	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|326783443|ref|NC_015286.1| Synechococcus phage Syn19, complete genome	175230
193	Cyanophage	f6e8a24f0f899dd4a20049b6d84d96db	261	0.277200375979	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2620014_177 /station=TARA_038 /depth=5 /filter=0-0.22	37920
194	Euryarchaeota	d914c82014bbcb67671b315e5e0201ae	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|288892655|gb|CP001899.1| Ferroglobus placidus DSM 10642, complete genome	2196266
195	Synechococcus	90fe2e7cc91610ca7559de61b5bdea83	18199	0.301073288922	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|33864539|ref|NC_005070.1| Synechococcus sp. WH 8102 complete genome	2434428
196	Euryarchaeota	c127e86973eb8b7b633f4637d4b3d883	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822975|dbj|BBBE01000034.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00034, whole genome shotgun sequence	1365
197	MGII_virus	2871a030d5f4d04037a9b6f405e19c5a	357	0.130244717798	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	Z1	110390
198	Euryarchaeota	881131f3ca2ac6911144655b367b024a	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932823005|dbj|BBBE01000004.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00004, whole genome shotgun sequence	96488
199	Cyanophage	49e6164297ec0b0e47191950180468d4	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|331028007|ref|NC_015465.1| Synechococcus phage S-CBS3, complete genome	33004
200	Cyanophage	0349bfb700b2f841be42be3a501633fe	265	1.74530385876	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2620078_7852 /station=TARA_039 /depth=5 /filter=0-0.22	6115
201	MGII	0c48d9221d2a92e6a3edccaa4a129dd4	10809	3.69490161948	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__173319	117816
202	MGII	35c1af6e5eda2905fcf4c987c9b1235c	13600	3.04346048579	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__173937	179967
203	Cyanophage	25ede89c915b210d655d6c7a5d362db6	3229	0.515226995678	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|312281379|ref|NC_006883.2| Prochlorococcus phage P-SSM2, complete genome	252401
204	MGII_virus	1afaeedd5afa425942c445f666d5344d	288	0.0982543555784	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__156409	118049
205	MGII	d16c939b4b4038355588b3b6708b6fb0	5054	1.2989778188	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__154640	156695
206	Cyanophage	6194f8df3c275ef9889ef82e670951fa	138	0.0344262385533	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|422936140|ref|NC_019516.1| Cyanophage S-TIM5, complete genome	161440
207	Cyanophage	a72a8538360159e4722ce3e92bc8d72e	6	0.0389557083322	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2622799_8590 /station=TARA_124 /depth=120 /filter=0.1-0.22	6203
208	SAR11_Phage	cb7453592e09e5e69ca3fdceb1193237	1	0.00100883519445	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|460042324|ref|NC_020482.1| Pelagibacter phage HTVC011P, complete genome	39921
209	MGII	0a15dce371a33035be2f0aee5c8e5117	969	2.16050627214	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__157517	18063
210	Synechococcus	f281517deca2898c8275b06f6f599367	195940	3.14309139462	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|78211558|ref|NC_007516.1| Synechococcus sp. CC9605, complete genome	2510659
211	Euryarchaeota	f1958ab9a99f217ddc72579b96611e3e	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932823000|dbj|BBBE01000009.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00009, whole genome shotgun sequence	82519
212	Euryarchaeota	1c26e6ac2e30ab04e094cf4950ae5e2e	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822985|dbj|BBBE01000024.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00024, whole genome shotgun sequence	4118
213	MGII	cb8a73007236dcb3edb2eff36f62937b	36	0.0372808833301	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|170516806|gb|EU556724.1| Uncultured marine group II euryarchaeote DeepAnt-15E7 genomic sequence	38890
214	Cyanophage	38b99740a870581c2ab4437f6753629e	9658	2.14924266191	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|472340220|ref|NC_020845.1| Cyanophage MED4-213, complete genome	180977
215	MGII	c17605ff6c4aa09b04d9c6600888c2b3	3146	1.37622839571	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__155598	92064
216	MGII	34ca9520c481bd520c7cd13698babd07	10477	2.74339363186	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__152209	153805
217	MGII	d4b6410d16bbb030cd19396e956549a6	4997	2.50622956522	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__367509	80299
218	Euryarchaeota	01165ceea3e09dcee8ff1519b0a501ae	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822970|dbj|BBBE01000039.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00039, whole genome shotgun sequence	687
219	MGII	a79a89db0349892cbe51525c92cbd0bb	13782	3.00429367008	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__156040	184753
220	Prochlorococcus	8d38f90e14ff33a235b5934da2f88dcf	3518601	84.8603530822	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|123967536|ref|NC_008816.1| Prochlorococcus marinus_AS9601, complete genome	1669886
221	Cyanophage	aa0f4f51402c7d7ec3d792ffd8e4c55f	101	0.215755831409	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2619935_167 /station=TARA_036 /depth=5 /filter=0.1-0.22	18853
222	Synechococcus	2b09bd6e04204d8f7eae98f1ccac97d7	30969	0.513331966375	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|902974237|ref|NZ_LN847356.1| Synechococcus sp. WH 8103 genome assembly WH8103.1, chromosome : 1	2429688
223	MGII_virus	b5e5136c89f1159814a7c417b9a87903	89	0.0330803962232	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2621151_40	108353
224	MGII	720dcfbed855c0e58edfd70d3c8f6661	1182	1.28038744938	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__167199	37179
225	MGII	61c89861d20f65e76b0921a264d386ab	3067	1.42732719293	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__157361	86539
226	SAR116	a2ce005e2a19d7287ee2bd25b5e55971	21	0.0138040723664	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	NZ_AFXB01000002.1 SAR116 cluster alpha proteobacterium HIMB100 contig2, whole genome shotgun sequence	61268
227	Prochlorococcus	41395afd3460252eef1e5e1f3b347536	8590	0.185523363509	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|124024712|ref|NC_008819.1| Prochlorococcus marinus_NATL1A, complete genome	1864731
228	Euryarchaeota	f99450e50963d34400448fc2d38bebba	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822981|dbj|BBBE01000028.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00028, whole genome shotgun sequence	2198
229	Prochlorococcus	e583b8b86a6d640da112fa80728e697e	1650	0.0247706565893	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|124021714|ref|NC_008820.1| Prochlorococcus marinus_MIT 9303, complete genome	2682675
230	MGII_virus	60c64fc2a20eae08c2dbeb954dd49c84	10	0.00377671069117	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2621061_122	106637
231	Cyanophage	50de7c01090dec5d0d9bc82584d1131e	88	0.393175777921	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2619950_1649 /station=TARA_036 /depth=5 /filter=0-0.22	9014
232	Cyanophage	7a99bf369c0b478306ccb6ad1e75e153	3	0.0135040940418	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2619903_3744 /station=TARA_034 /depth=5 /filter=0-0.22	8947
233	Euryarchaeota	f49d9f096c003c9a81bd57b6d41046a7	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822988|dbj|BBBE01000021.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00021, whole genome shotgun sequence	5398
234	Cyanophage	a5c910dc0412354d599a17709abdbac0	57364	12.7607713529	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|326782024|ref|NC_015280.1| Prochlorococcus phage P-HM1, complete genome	181044
235	Euryarchaeota	bdd86345c53282a14ecd785cfa1b4ae2	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822984|dbj|BBBE01000025.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00025, whole genome shotgun sequence	3824
236	MGII	b23a2f71f062b689ebb32920559f5916	3873	0.975820814199	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__152292	159845
237	Euryarchaeota	0e4bdb44098c8ba5e9cba8d0c964a83e	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822999|dbj|BBBE01000010.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00010, whole genome shotgun sequence	81314
238	Cyanophage	126daea7cb41406f686dbe50a98dca81	1492	0.309010742992	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|255928922|ref|NC_013085.1| Synechococcus phage S-RSM4, complete genome	194454
239	Roseobacter_phage	0d65beade4848d49021c8145f4544090	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|9964607|ref|NC_002519.1| Roseobacter phage SIO1, complete genome	39898
240	MGII	d4aabdb483cea2cb83826488296a6742	1167	1.10771923292	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__173007	42429
241	Cyanophage	355ddc067ef5b0a90e8eaf638bfabc14	22	0.11583496085	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2619888_5466 /station=TARA_034 /depth=5 /filter=0.1-0.22	7649
242	Euryarchaeota	757266918d1450e9a79ebb633f20b48b	42	0.000682577429852	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|126177952|ref|NC_009051.1| Methanoculleus marisnigri JR1, complete genome	2478101
243	Euryarchaeota	51bac63bf5988ce37fdf1c5d8ce7634f	123	0.00157357508803	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|385802382|ref|NC_017459.1| Haloquadratum walsbyi C23 complete genome	3148033
244	Prochlorococcus	8e038047f40341068e99881350501927	15467	0.355731017108	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|33239452|ref|NC_005042.1| Prochlorococcus marinus subsp. marinus_CCMP1375 complete genome	1751080
245	Euryarchaeota	6a2febaab7319f825591ad51a17c2cf7	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932823007|dbj|BBBE01000002.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00002, whole genome shotgun sequence	204148
246	Uncultured_phage	65e4316453507f114515ff0434ac44bd	64	0.0497667096663	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__164390_phage	51792
247	Euryarchaeota	935a49d2f0e1d884d32acb78a18fe5b6	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822974|dbj|BBBE01000035.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00035, whole genome shotgun sequence	1177
248	Cyanophage	165478a4cc06f7e8baa954a50c532cd9	52	0.200885650788	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2619888_3130 /station=TARA_034 /depth=5 /filter=0.1-0.22	10425
249	Cyanophage	20eb985a94b1a4baca0c52c540cdbab7	109	0.111894228383	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	SAMEA2622736_279440 /station=TARA_123 /depth=150 /filter=0.1-0.22	39232
250	Euryarchaeota	8240c9371003f0786be345fefe69d9ee	0	0.0	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	gi|932822972|dbj|BBBE01000037.1| Thermococcus peptonophilus JCM 9653 DNA, contig: JCM9653.contig00037, whole genome shotgun sequence	939
251	MGII	67db24533894a8e101cfb4897967df79	790	1.27377014733	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__155937	24978
252	MGII	42011220d38100dcac36834b222aab4f	3736	2.78217081421	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__157756	54081
253	MGII	c9d3e2fbf1bdac6a55a4553a34e744f0	1531	1.46992752044	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__158470	41947
254	MGII	258cd229425a35ad39eef1e707d00fab	8936	3.5945452532	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	contig__344836	100120
255	SAR116	0dafb4aa9e8b1bb83a0b200d446ec278	9673	0.333679598858	BACT	EG06	Eilat	34.97	29.53	5.0	24830094.0	NZ_AFXB01000010.1 SAR116 cluster alpha proteobacterium HIMB100 contig10, whole genome shotgun sequence	1167490
